frame,car_count,bus_count,truck_count,density
1603,2,1,0,0.009847638296174679
1604,3,1,0,0.010791491257899188
1605,3,0,0,0.00703100021859562
1606,3,1,0,0.01084720914782798
1607,3,1,0,0.010850425384641212
1608,2,0,0,0.006183007282271757
1609,2,1,0,0.009910514666925236
1610,2,1,0,0.009871479269107416
1611,4,1,0,0.011313775995949982
1612,3,1,0,0.010595196688109017
1613,3,1,0,0.010652133374813409
1614,2,1,0,0.009977680664720807
1615,4,1,0,0.011350487634044839
1616,2,1,0,0.009803142219208423
1617,2,1,0,0.009868792635183867
1618,3,1,0,0.010660900033896869
1619,3,1,0,0.010725002834978686
1620,2,1,0,0.009938743110590925
1621,2,1,0,0.010017328405261247
1622,3,1,0,0.0108093188511945
1623,3,0,0,0.008705732156179884
1624,3,0,0,0.008618774003267323
1625,2,0,0,0.0061623759640173775
1626,2,0,0,0.006155773417041119
1627,2,0,0,0.006049421376571703
1628,2,0,0,0.006010445245354074
1629,2,0,0,0.006031471674030871
1630,3,0,0,0.007438977240284051
1631,2,0,0,0.005988573096994379
1632,4,1,0,0.013727294905935128
1633,3,1,0,0.011310163858547134
1634,4,1,0,0.012058303786765869
1635,5,1,0,0.014076589864656583
1636,3,1,0,0.011624951025070105
1637,3,1,0,0.011666406449986863
1638,3,0,0,0.007570049395284581
1639,2,0,0,0.006126604364576956
1640,2,0,0,0.0060813357375769156
1641,3,0,0,0.006922347651798865
1642,3,0,0,0.006814349578284977
1643,3,0,0,0.0068692962684522
1644,3,0,0,0.006994025993270851
1645,3,0,0,0.007038741305532986
1646,3,0,0,0.0068896413717852234
1647,3,0,0,0.006925935849781295
1648,4,0,0,0.008402440746506694
1649,3,0,0,0.006771496462083801
1650,2,0,0,0.0060691220567268495
1651,3,0,0,0.007623245210884811
1652,2,0,0,0.006017254820024525
1653,2,0,0,0.006000596776552194
1654,2,0,0,0.006105344555898351
1655,2,0,0,0.0060903769253679825
1656,2,0,0,0.006092978583549632
1657,3,0,0,0.0066322441866267815
1658,2,0,0,0.006167349664944965
1659,3,0,0,0.006659255697417797
1660,3,0,0,0.006746529655491166
1661,3,0,0,0.006664061715300367
1662,2,0,0,0.006094819158229425
1663,2,0,0,0.006134906620129276
1664,2,0,0,0.006187428504830071
1665,2,0,0,0.00612010981592229
1666,2,0,0,0.005985343258606592
1667,3,0,0,0.007576805369505934
1668,3,0,0,0.007532627850334033
1669,3,0,0,0.007481321752158333
1670,2,0,0,0.006031002694896112
1671,2,0,0,0.006055904782454794
1672,2,0,0,0.006179506494922356
1673,2,0,0,0.00614227957179537
1674,2,0,0,0.00600101801387845
1675,3,0,0,0.006744586768230268
1676,2,0,0,0.005982251547404168
1677,3,0,0,0.006762639343290141
1678,3,0,0,0.007006232167413045
1679,3,0,0,0.006824601065923667
1680,3,0,0,0.00672258823106488
1681,2,0,0,0.005985432967621212
1682,2,0,0,0.006251234307128471
1683,2,0,0,0.006314680856756038
1684,3,0,0,0.006748969608948014
1685,2,0,0,0.006140469462304652
1686,2,0,0,0.006064449711508739
1687,2,0,0,0.006047817704545903
1688,3,0,0,0.006701076987539389
1689,3,0,0,0.006678169623946478
1690,3,0,0,0.006718957517797309
1691,3,0,0,0.006754174269423216
1692,4,0,0,0.007870159854432086
1693,3,0,0,0.006779591562355765
1694,3,0,0,0.006651475328749425
1695,3,0,0,0.006729511108715087
1696,3,0,0,0.006669401093407672
1697,3,0,0,0.006630651916062494
1698,3,0,0,0.0067267866115758405
1699,3,0,0,0.0066491712631627535
1700,4,0,0,0.007866047256447253
1701,4,0,0,0.007844515121558086
1702,4,0,0,0.007854295761574542
1703,3,0,0,0.006786423090476698
1704,5,0,0,0.009244415226094583
1705,4,0,0,0.007863609005278839
1706,4,0,0,0.007897790972072268
1707,4,0,0,0.007857175345227545
1708,4,0,0,0.007734084024945063
1709,3,0,0,0.007218889341735278
1710,3,0,0,0.007286178710069011
1711,4,0,0,0.007655028595849958
1712,4,0,0,0.007713977885403797
1713,4,0,0,0.007749497870390769
1714,4,0,0,0.007679527225276458
1715,4,0,0,0.00773065843515387
1716,4,0,0,0.007652467333768813
1717,4,0,0,0.007660875480704155
1718,4,0,0,0.007564335100307492
1719,4,0,0,0.007688821423403562
1720,4,0,0,0.007778507687770697
1721,4,0,0,0.007686466453086734
1722,3,0,0,0.0066707615487070545
1723,3,0,0,0.006571764201394722
1724,3,0,0,0.006779221183010291
1725,3,0,0,0.006635616943321009
1726,3,0,0,0.006569125414520566
1727,3,0,0,0.006478764806093683
1728,3,0,0,0.006416140114371148
1729,3,0,0,0.006468990975365698
1730,3,0,0,0.0064700174868307335
1731,3,0,0,0.006437897618937616
1732,3,0,0,0.006504937733741287
1733,3,0,0,0.006421868508574941
1734,3,0,0,0.006470201354839244
1735,3,0,0,0.0064610894758812655
1736,3,0,0,0.00634606725940866
1737,3,0,0,0.006357065478374285
1738,3,0,0,0.006467904442537541
1739,3,0,0,0.006500003109982505
1740,3,0,0,0.006421942474348557
1741,3,0,0,0.0063736999085112645
1742,3,0,0,0.006486028791874155
1743,3,0,0,0.006428472265769314
1744,2,0,0,0.0058113193687232625
1745,2,0,0,0.005799280773499049
1746,2,0,0,0.005863355735911884
1747,2,0,0,0.005947378330381104
1748,2,0,0,0.005946338415346367
1749,2,0,0,0.00598980043678441
1750,2,0,0,0.005936783415963873
1751,2,0,0,0.005879656057524564
1752,2,0,0,0.005906475154980499
1753,2,0,0,0.005894090253115994
1754,2,0,0,0.005905237106382157
1755,2,0,0,0.005879788109773977
1756,2,0,0,0.005892821338838311
1757,2,0,0,0.005936096296182195
1758,2,0,0,0.0059762422939227825
1759,2,0,0,0.005936504417978641
1760,2,0,0,0.005896125987379088
1761,2,0,0,0.005939183198918019
1762,2,0,0,0.006008510210344361
1763,2,0,0,0.005996275384354198
1764,2,0,0,0.0061812534239459324
1765,2,0,0,0.006032782308595617
1766,2,0,0,0.006192795029610689
1767,3,1,0,0.010535211552503622
1768,2,0,0,0.006174314796635709
1769,2,0,0,0.006133548536130951
1770,2,0,0,0.006164283226700471
1771,2,0,0,0.006110763585843134
1772,3,0,0,0.006732376114178569
1773,2,0,0,0.006165619020078642
1774,2,0,0,0.006189621998928487
1775,2,0,0,0.006214732839359419
1776,2,0,0,0.006175351040728856
1777,3,0,0,0.007075761860129812
1778,2,0,0,0.006143016153569247
1779,3,0,0,0.007055757130157737
1780,2,0,0,0.006184409204978254
1781,2,1,0,0.009906488226358003
1782,3,0,0,0.007189007942571253
1783,2,0,0,0.006190249314467009
1784,2,0,0,0.006303761356652508
1785,2,0,0,0.006333097202371358
1786,2,0,0,0.006310112295775778
1787,2,0,1,0.03678305854374129
1788,2,0,0,0.006170133359264582
1789,2,0,0,0.006222669519548718
1790,2,0,0,0.0062510019830531545
1791,2,0,0,0.006281274543887574
1792,2,1,0,0.010042420768990673
1793,2,1,0,0.010100603652552106
1794,2,0,0,0.006293849361665909
1795,2,0,0,0.006370868979935983
1796,2,1,0,0.009976669036101313
1797,2,1,0,0.010021625492652808
1798,2,0,0,0.00624290577204967
1799,2,0,0,0.0062159790035105815
1800,2,1,0,0.010043409070823583
1801,2,1,0,0.00999472254482644
1802,2,0,0,0.006169428258694501
1803,2,0,0,0.006225274027803809
1804,2,0,0,0.006052251937281755
1805,2,0,0,0.006084412751143746
1806,2,0,0,0.006143961193921752
1807,2,0,0,0.0061869014763053405
1808,2,0,0,0.006172653887382087
1809,2,0,0,0.006121661188253374
1810,2,0,0,0.006232150595331202
1811,2,0,0,0.006287849204834654
1812,2,0,0,0.006270843516233274
1813,2,0,0,0.006301076130249486
1814,2,0,0,0.006346963729291154
1815,2,0,0,0.006366021561100044
1816,2,0,0,0.006224858977398577
1817,2,0,1,0.03663648013801624
1818,2,0,0,0.006147747287037352
1819,2,0,0,0.0061019457302474486
1820,2,0,0,0.006165335567374886
1821,2,0,0,0.006097272601881191
1822,2,0,0,0.00600098944560159
1823,3,0,0,0.007293689368579416
1824,2,0,0,0.006047404622195582
1825,1,1,0,0.00589105609815171
1826,1,0,0,0.0020949800179719375
1827,1,0,0,0.0021481185573308417
1828,1,0,0,0.0021407959575299174
1829,1,0,0,0.0022065217262974735
1830,1,0,0,0.0021237916710864133
1831,1,0,0,0.0020734841708326714
1832,1,0,0,0.0020882410334673264
1833,1,0,0,0.0020856151750518214
1834,1,0,0,0.0021111839076426503
1835,1,0,0,0.0020829041148277207
1836,1,0,0,0.002086054842436203
1837,1,0,0,0.0021204005297881345
1838,1,0,0,0.0021195132719973725
1839,1,0,0,0.00214757239271421
1840,1,0,0,0.002136575828383987
1841,1,0,0,0.002138293538236111
1842,2,0,0,0.0026382329860320576
1843,1,0,0,0.0020210327027598398
1844,2,0,0,0.002865346640087578
1845,3,0,0,0.003750892814789916
1846,3,0,0,0.0035963506743104923
1847,2,0,0,0.002979844989523473
1848,2,0,0,0.0029603161747002527
1849,2,0,0,0.0029832546721822667
1850,3,0,0,0.0035990333675376693
1851,3,0,0,0.0036806767691531504
1852,3,0,0,0.0038159463678419814
1853,2,0,0,0.002994737043848511
1854,3,0,0,0.003610612519842107
1855,3,0,0,0.00365156567209245
1856,4,0,0,0.00447965906302367
1857,3,0,0,0.0036000260008748025
1858,3,0,0,0.0035164262732777624
1859,3,0,0,0.003672750630805105
1860,3,1,0,0.007370927551014631
1861,2,0,0,0.0026986318972086775
1862,2,0,0,0.0026093465990831006
1863,3,0,0,0.0037077034199481003
1864,3,0,0,0.00386923619021229
1865,3,0,0,0.003923510972728966
1866,3,0,0,0.003963419858849159
1867,3,0,0,0.00386249413054126
1868,3,0,0,0.003897316305479358
1869,3,0,0,0.0037822568492427108
1870,3,0,0,0.0038802903868404596
1871,3,0,0,0.003924717496395008
1872,3,0,0,0.0038974644489833195
1873,3,0,0,0.0038115615573931587
1874,3,0,0,0.003952269891467747
1875,2,0,0,0.002836848385405675
1876,1,0,0,0.0020066049540225692
1877,1,1,0,0.005994835030804906
1878,1,0,0,0.0020572269625133937
1879,1,0,0,0.00205881801705497
1880,1,0,0,0.0020784932371720466
1881,1,0,0,0.0020752359330395444
1882,1,1,0,0.005980457633138737
1883,2,1,0,0.006860385799664073
1884,3,0,0,0.004376173899422779
1885,1,0,0,0.00211243732767697
1886,1,0,0,0.00217390086230201
1887,2,0,0,0.0031877711492415985
1888,2,0,0,0.003060126684528465
1889,2,0,0,0.003230681893721878
1890,2,0,0,0.0034681317387084062
1891,2,0,0,0.003398944394931378
1892,2,0,0,0.003398073975242571
1893,3,0,0,0.004420859327640048
1894,2,0,0,0.0035680553644973165
1895,2,0,0,0.0036613384883363593
1896,2,0,0,0.0036813601589528845
1897,2,0,0,0.003566807885314726
1898,3,0,0,0.0041266651953467065
1899,3,0,0,0.004618191408258604
1900,2,0,0,0.0040443228050329105
1901,2,0,0,0.0039038259518727296
1902,2,1,0,0.0074704803834902125
1903,2,0,0,0.00415430181271707
1904,2,0,0,0.004080392197049352
1905,2,0,0,0.004105868925236993
1906,1,0,0,0.002000406449790009
1907,1,0,0,0.002122744542818206
1908,1,0,0,0.001946225478464772
1909,3,0,0,0.006230575938049394
1910,2,0,0,0.00462191817827665
1911,1,1,0,0.006050995922166664
1912,2,0,0,0.004032232396712061
1913,1,0,0,0.001958527929350061
1914,1,1,0,0.005947884690270897
1915,1,1,0,0.005896885510150308
1916,1,1,0,0.005897912655265018
1917,1,1,0,0.005971785893133428
1918,1,1,0,0.005972855159532089
1919,1,1,0,0.005885606050271437
1920,1,1,0,0.005949281199179866
1921,1,1,0,0.005929123313151111
1922,1,0,0,0.0020551862645273406
1923,2,0,0,0.006887817055329732
1924,2,0,0,0.008584035036447285
1925,2,0,0,0.010256317695311736
1926,1,0,0,0.0019969177935531155
1927,2,0,0,0.007710009080797641
1928,2,0,0,0.007763807993097645
1929,2,0,0,0.009285071530493615
1930,1,0,0,0.00202447939871086
1931,1,0,0,0.0020294340503945324
1932,1,0,0,0.002025117075924451
1933,1,0,0,0.002072887995745987
1934,2,0,0,0.0026023741198716584
1935,2,0,0,0.0025484526805101067
1936,2,0,0,0.002630682513126773
1937,1,0,0,0.0019803607520104075
1938,1,0,0,0.002025881271692924
1939,1,0,0,0.002040644269501273
1940,1,0,0,0.002064161649614107
1941,1,0,0,0.002100811854168704
1942,2,1,0,0.006504998721135996
1943,2,0,0,0.0025741286280228652
1944,1,1,0,0.006100336033123313
1945,1,0,0,0.0022564983810298145
1946,1,0,0,0.0022073194433728026
1947,2,1,0,0.006590820790911999
1948,2,0,0,0.00267682801751006
1949,2,0,0,0.002788360994761913
1950,2,1,0,0.006670562082500611
1951,2,0,0,0.002820842166887208
1952,2,0,0,0.0028547053729966543
1953,1,0,0,0.00215857559750374
1954,1,1,0,0.006002742117820566
1955,1,0,0,0.0021464191865244947
1956,1,1,0,0.006021717777750584
1957,1,1,0,0.006104660798155237
1958,1,0,0,0.002190729025751352
1959,1,1,0,0.006016029282343677
1960,1,1,0,0.006007030448688763
1961,1,1,0,0.006074678440658048
1962,1,0,0,0.0021457455874662155
1963,1,0,0,0.0022151444068488975
1964,1,0,0,0.0022112183594920985
1965,2,0,0,0.0028183690656873365
1966,1,0,0,0.0022752073006941593
1967,1,0,0,0.0021590781355108547
1968,1,0,0,0.002156488024047576
1969,1,0,0,0.0021513727473211476
1970,1,0,0,0.002111364022130147
1971,1,0,0,0.002063033916056156
1972,1,0,0,0.0020864684710330847
1973,2,0,0,0.0026859651916634497
1974,1,0,0,0.002073221879157548
1975,1,0,0,0.0021175808180123566
1976,1,0,0,0.0020683331657265725
1977,1,0,0,0.0020829304285278475
1978,2,0,0,0.0026793658204917812
1979,2,0,0,0.0027105014979477145
1980,2,0,0,0.0027430067164500036
1981,1,0,0,0.002079347984140946
1982,2,0,0,0.003383989661039474
1983,3,0,0,0.004041144107145051
1984,3,0,0,0.00401369088930315
1985,2,0,0,0.0028679502609884368
1986,1,0,0,0.0019810021009848073
1987,2,0,0,0.0029340576011195984
1988,1,0,0,0.0019785113535019465
1989,2,0,0,0.0030033392715483422
1990,4,0,0,0.0044467340921336375
1991,2,0,0,0.0025078387989196926
1992,3,0,0,0.0034899207981275307
1993,2,0,0,0.0026595333279207504
1994,3,0,0,0.0033396638518294183
1995,3,0,0,0.0037165604151421037
1996,5,0,0,0.005138444222673705
1997,5,0,0,0.005182592275784743
1998,5,0,0,0.005234970224264544
1999,4,0,0,0.004136144901535267
2000,5,0,0,0.005168279561815628
2001,2,0,0,0.002824951383032991
2002,4,0,0,0.004646913742003057
2003,2,1,0,0.006762101503425382
2004,3,0,0,0.0036294433647115648
2005,3,0,0,0.0037463100834725926
2006,3,0,0,0.0037412979763686042
2007,2,0,0,0.002942023107178012
2008,2,0,0,0.0029643192075848304
2009,1,0,0,0.0020970525046707027
2010,2,0,0,0.0030956113257662415
2011,3,1,0,0.007639705551167329
2012,4,0,0,0.005349997487323384
2013,3,0,0,0.0038310735453840742
2014,3,0,0,0.003790827417429278
2015,3,1,0,0.007866518571552458
2016,3,0,0,0.003986037279267933
2017,5,0,0,0.005832905258276798
2018,4,0,0,0.005009178309556763
2019,5,0,0,0.007015598590390895
2020,4,0,0,0.005385471218116301
2021,4,0,0,0.005450446153639253
2022,5,0,0,0.006258197105361668
2023,3,0,0,0.0037544518948031767
2024,5,0,0,0.006377633114936072
2025,4,0,0,0.0048744902307225856
2026,4,0,0,0.006415624102115139
2027,3,0,0,0.004149454292055452
2028,4,0,0,0.005732302021112648
2029,4,0,0,0.005477166214631224
2030,4,1,0,0.009667770101460284
2031,6,1,0,0.011316697711509834
2032,3,1,0,0.008995606583042968
2033,4,1,0,0.012186485645587608
2034,4,1,0,0.009682379313049347
2035,3,1,0,0.00861048016609318
2036,5,0,0,0.008750502682566918
2037,5,0,0,0.008899851999239117
2038,4,0,0,0.006136030744390964
2039,3,0,0,0.005312270942182901
2040,5,0,0,0.009459093990779724
2041,5,0,0,0.008590181520986435
2042,6,0,0,0.010738039991521401
2043,5,0,0,0.009817854185340466
2044,5,0,0,0.009289070880708837
2045,4,0,0,0.008793778641672731
2046,4,0,0,0.008049272610687358
2047,3,0,0,0.006438048776924714
2048,4,0,0,0.007560016301868018
2049,4,0,0,0.006868219718210942
2050,6,0,0,0.011746916225189731
2051,4,0,0,0.008004193596085922
2052,5,0,0,0.010142324584691475
2053,8,0,0,0.015036067643924508
2054,5,0,0,0.010828531293207358
2055,6,0,0,0.009898295283783227
2056,4,0,0,0.00915492809359286
2057,6,0,1,0.015926449953475877
2058,5,0,1,0.013154630561928369
2059,9,0,0,0.01678265459205216
2060,6,0,0,0.011706420339124397
2061,2,0,0,0.006575851812991055
2062,6,0,0,0.012037015833314029
2063,5,0,1,0.016148635493483637
2064,5,0,1,0.017126087709130607
2065,6,0,0,0.015490413398943076
2066,4,0,0,0.010678670388806495
2067,3,0,0,0.008035057475698758
2068,3,0,0,0.007858337571944705
2069,3,0,0,0.00919030402463115
2070,4,0,0,0.011382050047712389
2071,3,0,0,0.009259046082540105
2072,4,0,0,0.010935975831498917
2073,3,0,0,0.004763724591013872
2074,6,0,0,0.009693725469998618
2075,4,0,0,0.009247882078474684
2076,7,0,0,0.01721733504781797
2077,4,0,0,0.006443931264091387
2078,7,0,0,0.01145220836076381
2079,4,0,0,0.007352377952645636
2080,2,0,0,0.004576088881310877
2081,4,0,0,0.010909158012267047
2082,3,0,0,0.009720151449695954
2083,3,0,0,0.005506617320284864
2084,1,0,0,0.002075110083549387
2085,3,0,0,0.011132631661322967
2086,3,0,0,0.011605167986002656
2087,3,0,0,0.010271431369743638
2088,4,0,0,0.014519924005737131
2089,3,0,0,0.011411875503706849
2090,2,0,0,0.010662206439910397
2091,1,0,0,0.0020819652885741865
2092,3,0,0,0.013307927926006312
2093,3,0,0,0.007429280181359328
2094,1,0,0,0.002100549639435485
2095,5,0,0,0.012721716375211448
2096,4,0,0,0.00850975686245358
2097,2,0,1,0.008775260311150406
2098,3,0,1,0.013491811393452938
2099,2,0,1,0.008795189249018828
2100,2,0,1,0.00911151983057304
2101,3,1,1,0.018413918829022873
2102,2,1,0,0.011908781356205171
2103,2,1,0,0.012755855787071158
2104,4,1,0,0.014723267967886016
2105,3,1,1,0.017874310273061977
2106,2,1,1,0.016918863667653772
2107,2,1,1,0.01748955675561224
2108,1,1,1,0.010220189660235688
2109,3,1,1,0.012206352865064723
2110,3,1,1,0.012089471355025631
2111,3,1,0,0.007851921276020154
2112,4,1,0,0.01037536910086163
2113,1,1,0,0.006108413180126161
2114,3,1,0,0.007890401088947396
2115,2,1,0,0.006789739162605083
2116,2,1,0,0.006917163696489297
2117,2,1,0,0.006816857046344214
2118,3,1,0,0.007734121979684224
2119,1,1,0,0.006080995514833679
2120,1,1,0,0.006251854638340538
2121,2,1,0,0.007080142264862338
2122,3,1,0,0.008058475529617647
2123,3,1,0,0.008024462016689575
2124,3,1,1,0.011873519931720278
2125,3,1,0,0.007855315692183838
2126,2,1,0,0.007029129482215029
2127,3,1,0,0.007876939098615691
2128,3,1,0,0.007801323922521314
2129,3,1,0,0.007459098745489933
2130,2,1,0,0.006955398537835141
2131,3,1,0,0.007961025847659058
2132,4,1,0,0.008456451841258159
2133,4,1,0,0.008678993305219602
2134,4,1,0,0.008426610236735238
2135,4,1,0,0.008491669041988508
2136,4,1,0,0.008545284619944546
2137,4,1,0,0.008650804802897188
2138,4,1,0,0.008674004861192467
2139,3,1,0,0.008199786850331023
2140,3,1,0,0.008129425863850357
2141,3,1,0,0.008247377390949556
2142,2,1,0,0.007621715753840463
2143,4,1,0,0.009647346321516698
2144,3,1,0,0.008100469635769346
2145,2,1,0,0.007648297390971695
2146,1,1,0,0.005967002714654276
2147,2,1,0,0.00643268573938662
2148,2,1,0,0.006878261761659006
2149,3,1,0,0.009451069579237675
2150,3,1,0,0.01009372842652805
2151,3,1,0,0.010446935280140476
2152,2,1,0,0.007281957963692818
2153,3,1,0,0.009834111699929053
2154,3,1,0,0.00969597969168616
2155,2,1,0,0.006980871567152294
2156,3,1,0,0.007930927759497771
2157,4,1,0,0.008528666721152453
2158,4,1,0,0.008476074511813356
2159,2,1,0,0.006919915881223494
2160,3,1,0,0.0077534346944809875
2161,4,1,0,0.008878332050468694
2162,2,1,0,0.007157758449493149
2163,3,1,0,0.007943173367664848
2164,2,1,0,0.0069211645247156004
2165,3,1,0,0.00818696188823432
2166,2,1,0,0.007023155645842457
2167,2,1,0,0.006899785679976318
2168,4,1,0,0.008920834909955306
2169,3,1,0,0.0084918737001135
2170,3,1,0,0.008393977924791182
2171,2,1,0,0.0068979151154484565
2172,2,1,0,0.006946867358104404
2173,1,1,0,0.006093518838116089
2174,2,0,0,0.003142450395055305
2175,1,0,0,0.002473405648316084
2176,1,0,0,0.0024920056535888257
2177,1,0,0,0.0021894747378408083
2178,1,0,0,0.0022154617210617287
2179,2,0,0,0.002769201081267696
2180,2,0,0,0.0027267786739415627
2181,2,0,0,0.002773509180842666
2182,2,0,0,0.002699545098714427
2183,3,0,0,0.006946299579199317
2184,3,0,0,0.00655093665349004
2185,2,0,0,0.0028537324317019536
2186,2,0,0,0.0028490528102513594
2187,2,0,0,0.002775613976582126
2188,3,0,0,0.006001502640515187
2189,2,0,0,0.002858391459336013
2190,4,0,0,0.006349200609385864
2191,3,0,1,0.009056570322556783
2192,3,0,1,0.007137528402591771
2193,3,0,0,0.0054621949126508465
2194,4,1,0,0.010015966265372872
2195,3,1,1,0.01136356882268619
2196,3,1,0,0.007276389330735482
2197,2,1,0,0.006829839801702528
2198,2,0,0,0.0027953975484706463
2199,3,0,0,0.0035146451049378677
2200,2,0,0,0.002619333783438412
2201,2,1,0,0.006634827354120919
2202,2,1,0,0.006484548895494771
2203,2,0,0,0.002694486454533439
2204,2,0,0,0.002851449849549681
2205,3,0,0,0.0036328350327514474
2206,2,0,0,0.0028396976413205266
2207,2,0,0,0.0030055778701433963
2208,2,0,0,0.0028137696780160897
2209,1,0,0,0.002179603450026156
2210,4,0,0,0.004215988440248313
2211,4,1,0,0.008361277288851044
2212,3,1,0,0.007464854740343678
2213,3,0,0,0.003589467538210253
2214,3,0,0,0.0036746800532273484
2215,4,0,0,0.00529546153854527
2216,4,0,0,0.005205421612945092
2217,5,1,0,0.010821477854756435
2218,2,0,0,0.0030249171043720303
2219,3,1,0,0.008380049508410639
2220,4,1,0,0.010167916268121054
2221,2,1,0,0.007051648662309162
2222,2,1,0,0.0069883402030488165
2223,3,1,0,0.007696595226298087
2224,2,1,0,0.0066310123900378435
2225,3,1,0,0.007564469244001278
2226,3,1,0,0.007979424364295684
2227,3,1,0,0.007975773247609915
2228,2,1,0,0.007131230123987835
2229,3,1,0,0.008037452259660413
2230,3,1,0,0.007964099156896635
2231,3,1,0,0.008955254873667232
2232,3,1,0,0.008881713108620952
2233,3,1,0,0.008304137333352292
2234,3,1,0,0.00844654443237232
2235,3,1,0,0.008575806538833098
2236,3,1,0,0.008780897313026125
2237,3,0,0,0.004833437799836113
2238,4,0,0,0.0057312366788320095
2239,3,1,0,0.008431140524345985
2240,3,1,0,0.008101892141912011
2241,3,1,0,0.008074024845069895
2242,2,1,0,0.006978288206791384
2243,2,1,0,0.007190137985755293
2244,2,1,0,0.007460563072527293
2245,4,1,0,0.008796220897385394
2246,2,1,0,0.0070615094828988525
2247,2,1,0,0.00769369137746657
2248,2,1,0,0.007692396442411629
2249,2,1,0,0.00723129395319524
2250,3,1,0,0.00811409909873166
2251,1,1,0,0.006277415359013334
2252,1,1,0,0.006340027641724899
2253,1,1,0,0.0064270949754131
2254,1,1,0,0.006374736698732401
2255,2,1,0,0.007574711403267653
2256,2,1,0,0.007650842342172163
2257,1,0,0,0.0020283240873444205
2258,2,0,0,0.003185483125993482
2259,2,0,0,0.0030970050682662988
2260,2,0,0,0.00309700372932841
2261,2,0,0,0.0029474893331967503
2262,2,0,0,0.002870530367621945
2263,1,0,0,0.002099457612062839
2264,1,0,0,0.0020939488045405596
2265,2,0,0,0.0028273974078668594
2266,2,0,0,0.0026364071643587925
2267,2,0,0,0.0026476837650989183
2268,2,0,0,0.0025916438424287156
2269,2,0,0,0.0026573737459127896
2270,2,0,0,0.0026669367482342445
2271,3,0,0,0.0034324775248791815
2272,2,0,0,0.002721997186987816
2273,1,0,0,0.00194908674651136
2274,2,0,0,0.002458812820577468
2275,2,0,0,0.0025832784881856274
2276,2,0,0,0.002768089932527531
2277,1,0,0,0.0020100644634846875
2278,3,0,0,0.0034239297505647063
2279,3,0,0,0.003670900909713021
2280,2,0,0,0.002732919489305156
2281,3,0,0,0.004514862664283202
2282,3,0,0,0.003809778574569565
2283,1,0,0,0.0021912180605189254
2284,1,0,0,0.0021786573480737084
2285,1,0,0,0.0021802946424577386
2286,1,0,0,0.002147440882399678
2287,2,0,0,0.002905478138817233
2288,2,0,0,0.0028557139840914817
2289,1,0,0,0.0021754047492544893
2290,1,0,0,0.002155424051711129
2291,1,0,0,0.0021100848978730263
2292,1,0,0,0.0021244989825559227
2293,2,0,0,0.002690030140026162
2294,1,0,0,0.002193401772334861
2295,2,0,0,0.002779984343592164
2296,2,0,0,0.0027973903549503086
2297,2,0,0,0.0028153543167152547
2298,3,0,0,0.003399897181963617
2299,2,0,0,0.002887440269470163
2300,3,0,0,0.0035526391427049895
2301,3,0,0,0.003409460509369469
2302,3,0,0,0.003467299744467406
2303,3,0,0,0.003555089849472063
2304,4,0,0,0.004355715466253632
2305,3,1,0,0.007447031201714978
2306,2,0,0,0.0028678552736636008
2307,1,0,0,0.0021777119188724704
2308,3,0,0,0.003253213609067542
2309,3,0,0,0.003370842621144321
2310,3,0,0,0.00342127806131396
2311,3,0,0,0.003330121325852815
2312,3,0,0,0.003290984614232676
2313,3,0,0,0.0033821662491040857
2314,3,0,0,0.0033375949942058437
2315,3,0,0,0.0033930557932547313
2316,3,0,0,0.0032418066745244518
2317,3,0,0,0.003334553632022882
2318,2,0,0,0.0028281453557806174
2319,4,0,0,0.0036837734830300582
2320,4,0,0,0.003573104850867013
2321,4,0,0,0.003881856256371571
2322,3,0,0,0.0033219289571732387
2323,4,0,0,0.003944555445751003
2324,2,0,0,0.002832012809004583
2325,3,0,0,0.0033193459968768164
2326,4,0,0,0.0073117900591481615
2327,5,0,0,0.007517546590566376
2328,2,0,0,0.0030660841809650365
2329,3,0,0,0.00348215074979601
2330,3,0,0,0.003433853625481586
2331,2,0,0,0.0029297280069052554
2332,2,0,0,0.0029337785227107815
2333,3,0,0,0.0033032122368146064
2334,3,0,0,0.003305559267108846
2335,3,0,0,0.0031935797527721326
2336,3,0,0,0.00339604056490956
2337,3,1,0,0.007388902226655908
2338,3,1,0,0.007356720710145224
2339,3,1,0,0.007426071284172832
2340,3,1,0,0.007269485194701702
2341,2,1,0,0.0071700653697027725
2342,3,1,0,0.007511802909807388
2343,3,1,0,0.007517865281131688
2344,3,1,0,0.0074849703408027485
2345,5,1,0,0.009815582035380318
2346,3,0,0,0.003480505255590995
2347,3,0,0,0.00375149877270343
2348,2,1,0,0.007073984027514665
2349,4,1,0,0.009190236315712186
2350,2,0,0,0.0030121767461295584
2351,2,1,0,0.007066856290560135
2352,2,0,0,0.0032099747579842288
2353,1,1,0,0.006238102037588962
2354,2,0,0,0.0029495307478053425
2355,2,0,0,0.0029279969465817513
2356,1,0,0,0.00211071272904519
2357,2,0,0,0.0029409010128465187
2358,1,0,0,0.002207532967052733
2359,1,0,0,0.00221208941243175
2360,1,0,0,0.0021477813340930476
2361,1,0,0,0.0021402601936737213
2362,1,0,0,0.0020745876881604394
2363,1,1,0,0.006168747708100084
2364,1,1,0,0.006220120229150376
2365,1,1,0,0.006063415015911839
2366,2,1,0,0.006896934196955516
2367,2,1,0,0.0068975423183453835
2368,2,1,0,0.007164167062549013
